,app,experiment,context,iteration,affinity,improve,nodes,path,fom,unknowns,error,cpu_util,wall_time
219,amg2023,slurm,manual,2,True,,3,results/amg2023/slurm/amg2023-3-nodes-affinity-2.out,4966651000.0,,,,
220,amg2023,slurm,manual,1,True,,3,results/amg2023/slurm/amg2023-3-nodes-affinity-1.out,4982344000.0,,,,
221,amg2023,slurm,manual,3,True,,4,results/amg2023/slurm/amg2023-4-nodes-affinity-3.out,6601481000.0,,,,
222,amg2023,slurm,manual,5,False,,1,results/amg2023/slurm/amg2023-1-nodes-5.out,1691672000.0,,,,
223,amg2023,slurm,manual,1,False,,3,results/amg2023/slurm/amg2023-3-nodes-1.out,4980691000.0,,,,
224,amg2023,slurm,manual,1,False,,4,results/amg2023/slurm/amg2023-4-nodes-1.out,6604099000.0,,,,
225,amg2023,slurm,manual,3,False,,1,results/amg2023/slurm/amg2023-1-nodes-3.out,1687830000.0,,,,
226,amg2023,slurm,manual,2,False,,2,results/amg2023/slurm/amg2023-2-nodes-2.out,3347912000.0,,,,
227,amg2023,slurm,manual,1,False,,1,results/amg2023/slurm/amg2023-1-nodes-1.out,1687405000.0,,,,
228,amg2023,slurm,manual,2,False,,5,results/amg2023/slurm/amg2023-5-nodes-2.out,8218635000.0,,,,
229,amg2023,slurm,manual,5,False,,5,results/amg2023/slurm/amg2023-5-nodes-5.out,8225616000.0,,,,
230,amg2023,slurm,manual,3,True,,2,results/amg2023/slurm/amg2023-2-nodes-affinity-3.out,3334908000.0,,,,
231,amg2023,slurm,manual,2,True,,1,results/amg2023/slurm/amg2023-1-nodes-affinity-2.out,1691797000.0,,,,
232,amg2023,slurm,manual,2,False,,4,results/amg2023/slurm/amg2023-4-nodes-2.out,6566458000.0,,,,
233,amg2023,slurm,manual,1,False,,5,results/amg2023/slurm/amg2023-5-nodes-1.out,8158930000.0,,,,
234,amg2023,slurm,manual,2,False,,3,results/amg2023/slurm/amg2023-3-nodes-2.out,4976435000.0,,,,
235,amg2023,slurm,manual,4,False,,4,results/amg2023/slurm/amg2023-4-nodes-4.out,6562793000.0,,,,
236,amg2023,slurm,manual,5,False,,2,results/amg2023/slurm/amg2023-2-nodes-5.out,3343804000.0,,,,
237,amg2023,slurm,manual,1,True,,1,results/amg2023/slurm/amg2023-1-nodes-affinity-1.out,1690502000.0,,,,
238,amg2023,slurm,manual,1,False,,2,results/amg2023/slurm/amg2023-2-nodes-1.out,3349508000.0,,,,
239,amg2023,slurm,manual,4,False,,1,results/amg2023/slurm/amg2023-1-nodes-4.out,1689357000.0,,,,
240,amg2023,slurm,manual,4,True,,1,results/amg2023/slurm/amg2023-1-nodes-affinity-4.out,1689329000.0,,,,
241,amg2023,slurm,manual,3,False,,2,results/amg2023/slurm/amg2023-2-nodes-3.out,3348712000.0,,,,
242,amg2023,slurm,manual,3,True,,3,results/amg2023/slurm/amg2023-3-nodes-affinity-3.out,4984098000.0,,,,
245,amg2023,slurm,manual,4,False,,2,results/amg2023/slurm/amg2023-2-nodes-4.out,3344721000.0,,,,
246,amg2023,slurm,manual,4,True,,2,results/amg2023/slurm/amg2023-2-nodes-affinity-4.out,3349210000.0,,,,
247,amg2023,slurm,manual,5,True,,4,results/amg2023/slurm/amg2023-4-nodes-affinity-5.out,6601947000.0,,,,
248,amg2023,slurm,manual,2,False,,1,results/amg2023/slurm/amg2023-1-nodes-2.out,1691268000.0,,,,
249,amg2023,slurm,manual,3,False,,5,results/amg2023/slurm/amg2023-5-nodes-3.out,8219339000.0,,,,
250,amg2023,slurm,manual,4,False,,3,results/amg2023/slurm/amg2023-3-nodes-4.out,4980235000.0,,,,
251,amg2023,slurm,manual,3,False,,4,results/amg2023/slurm/amg2023-4-nodes-3.out,6603803000.0,,,,
252,amg2023,flux-to-slurm,agent,3,,False,3,results/amg2023/flux-to-slurm/3/flux-to-slurm-command-12.out,4890743000.0,,,,
253,amg2023,flux-to-slurm,agent,3,,True,1,results/amg2023/flux-to-slurm/3/flux-to-slurm-improve-command-10.out,1687671000.0,,,,
254,amg2023,flux-to-slurm,agent,3,,True,3,results/amg2023/flux-to-slurm/3/flux-to-slurm-improve-command-17.out,4895653000.0,,,,
255,amg2023,flux-to-slurm,agent,3,,True,3,results/amg2023/flux-to-slurm/3/flux-to-slurm-improve-command-12.out,4885127000.0,,,,
256,amg2023,flux-to-slurm,agent,3,,False,2,results/amg2023/flux-to-slurm/3/flux-to-slurm-command-11.out,3353314000.0,,,,
257,amg2023,flux-to-slurm,agent,3,,False,1,results/amg2023/flux-to-slurm/3/flux-to-slurm-command-15.out,1689987000.0,,,,
258,amg2023,flux-to-slurm,agent,3,,True,5,results/amg2023/flux-to-slurm/3/flux-to-slurm-improve-command-14.out,8121512000.0,,,,
259,amg2023,flux-to-slurm,agent,3,,True,4,results/amg2023/flux-to-slurm/3/flux-to-slurm-improve-command-13.out,6492436000.0,,,,
262,amg2023,flux-to-slurm,agent,3,,False,5,results/amg2023/flux-to-slurm/3/flux-to-slurm-command-14.out,8036395000.0,,,,
263,amg2023,flux-to-slurm,agent,3,,False,1,results/amg2023/flux-to-slurm/3/flux-to-slurm-command-10.out,1690434000.0,,,,
264,amg2023,flux-to-slurm,agent,3,,True,2,results/amg2023/flux-to-slurm/3/flux-to-slurm-improve-command-11.out,3352457000.0,,,,
266,amg2023,flux-to-slurm,agent,3,,False,5,results/amg2023/flux-to-slurm/3/flux-to-slurm-command-19.out,8073711000.0,,,,
267,amg2023,flux-to-slurm,agent,3,,True,5,results/amg2023/flux-to-slurm/3/flux-to-slurm-improve-command-19.out,8120148000.0,,,,
268,amg2023,flux-to-slurm,agent,3,,False,2,results/amg2023/flux-to-slurm/3/flux-to-slurm-command-16.out,3357326000.0,,,,
269,amg2023,flux-to-slurm,agent,3,,True,4,results/amg2023/flux-to-slurm/3/flux-to-slurm-improve-command-18.out,6517540000.0,,,,
270,amg2023,flux-to-slurm,agent,3,,True,1,results/amg2023/flux-to-slurm/3/flux-to-slurm-improve-command-15.out,1686649000.0,,,,
271,amg2023,flux-to-slurm,agent,3,,False,4,results/amg2023/flux-to-slurm/3/flux-to-slurm-command-13.out,6499471000.0,,,,
272,amg2023,flux-to-slurm,agent,1,,False,3,results/amg2023/flux-to-slurm/1/flux-to-slurm-command-12.out,4883190000.0,,,,
273,amg2023,flux-to-slurm,agent,1,,True,1,results/amg2023/flux-to-slurm/1/flux-to-slurm-improve-command-10.out,1691086000.0,,,,
274,amg2023,flux-to-slurm,agent,1,,True,3,results/amg2023/flux-to-slurm/1/flux-to-slurm-improve-command-17.out,4885401000.0,,,,
275,amg2023,flux-to-slurm,agent,1,,True,3,results/amg2023/flux-to-slurm/1/flux-to-slurm-improve-command-12.out,4892095000.0,,,,
276,amg2023,flux-to-slurm,agent,1,,False,2,results/amg2023/flux-to-slurm/1/flux-to-slurm-command-11.out,3354935000.0,,,,
277,amg2023,flux-to-slurm,agent,1,,False,1,results/amg2023/flux-to-slurm/1/flux-to-slurm-command-15.out,1692965000.0,,,,
278,amg2023,flux-to-slurm,agent,1,,True,5,results/amg2023/flux-to-slurm/1/flux-to-slurm-improve-command-14.out,8114632000.0,,,,
279,amg2023,flux-to-slurm,agent,1,,True,4,results/amg2023/flux-to-slurm/1/flux-to-slurm-improve-command-13.out,6471463000.0,,,,
282,amg2023,flux-to-slurm,agent,1,,False,5,results/amg2023/flux-to-slurm/1/flux-to-slurm-command-14.out,8084214000.0,,,,
283,amg2023,flux-to-slurm,agent,1,,False,1,results/amg2023/flux-to-slurm/1/flux-to-slurm-command-10.out,1691412000.0,,,,
284,amg2023,flux-to-slurm,agent,1,,True,2,results/amg2023/flux-to-slurm/1/flux-to-slurm-improve-command-11.out,3356749000.0,,,,
286,amg2023,flux-to-slurm,agent,1,,False,5,results/amg2023/flux-to-slurm/1/flux-to-slurm-command-19.out,8092158000.0,,,,
287,amg2023,flux-to-slurm,agent,1,,True,5,results/amg2023/flux-to-slurm/1/flux-to-slurm-improve-command-19.out,8105402000.0,,,,
288,amg2023,flux-to-slurm,agent,1,,False,2,results/amg2023/flux-to-slurm/1/flux-to-slurm-command-16.out,3345916000.0,,,,
289,amg2023,flux-to-slurm,agent,1,,True,4,results/amg2023/flux-to-slurm/1/flux-to-slurm-improve-command-18.out,6454844000.0,,,,
290,amg2023,flux-to-slurm,agent,1,,True,1,results/amg2023/flux-to-slurm/1/flux-to-slurm-improve-command-15.out,1691101000.0,,,,
291,amg2023,flux-to-slurm,agent,1,,False,4,results/amg2023/flux-to-slurm/1/flux-to-slurm-command-13.out,6508239000.0,,,,
292,amg2023,flux-to-slurm,agent,2,,False,3,results/amg2023/flux-to-slurm/2/flux-to-slurm-command-12.out,4900040000.0,,,,
293,amg2023,flux-to-slurm,agent,2,,True,1,results/amg2023/flux-to-slurm/2/flux-to-slurm-improve-command-10.out,1689952000.0,,,,
294,amg2023,flux-to-slurm,agent,2,,True,3,results/amg2023/flux-to-slurm/2/flux-to-slurm-improve-command-17.out,4892178000.0,,,,
295,amg2023,flux-to-slurm,agent,2,,True,3,results/amg2023/flux-to-slurm/2/flux-to-slurm-improve-command-12.out,4901663000.0,,,,
296,amg2023,flux-to-slurm,agent,2,,False,2,results/amg2023/flux-to-slurm/2/flux-to-slurm-command-11.out,3344343000.0,,,,
297,amg2023,flux-to-slurm,agent,2,,False,1,results/amg2023/flux-to-slurm/2/flux-to-slurm-command-15.out,1692144000.0,,,,
298,amg2023,flux-to-slurm,agent,2,,True,5,results/amg2023/flux-to-slurm/2/flux-to-slurm-improve-command-14.out,8154620000.0,,,,
299,amg2023,flux-to-slurm,agent,2,,True,4,results/amg2023/flux-to-slurm/2/flux-to-slurm-improve-command-13.out,6475583000.0,,,,
302,amg2023,flux-to-slurm,agent,2,,False,5,results/amg2023/flux-to-slurm/2/flux-to-slurm-command-14.out,8114291000.0,,,,
303,amg2023,flux-to-slurm,agent,2,,False,1,results/amg2023/flux-to-slurm/2/flux-to-slurm-command-10.out,1690802000.0,,,,
304,amg2023,flux-to-slurm,agent,2,,True,2,results/amg2023/flux-to-slurm/2/flux-to-slurm-improve-command-11.out,3355808000.0,,,,
306,amg2023,flux-to-slurm,agent,2,,False,5,results/amg2023/flux-to-slurm/2/flux-to-slurm-command-19.out,8105831000.0,,,,
307,amg2023,flux-to-slurm,agent,2,,True,5,results/amg2023/flux-to-slurm/2/flux-to-slurm-improve-command-19.out,8098805000.0,,,,
308,amg2023,flux-to-slurm,agent,2,,False,2,results/amg2023/flux-to-slurm/2/flux-to-slurm-command-16.out,3341818000.0,,,,
309,amg2023,flux-to-slurm,agent,2,,True,4,results/amg2023/flux-to-slurm/2/flux-to-slurm-improve-command-18.out,6464663000.0,,,,
310,amg2023,flux-to-slurm,agent,2,,True,1,results/amg2023/flux-to-slurm/2/flux-to-slurm-improve-command-15.out,1690871000.0,,,,
311,amg2023,flux-to-slurm,agent,2,,False,4,results/amg2023/flux-to-slurm/2/flux-to-slurm-command-13.out,6495713000.0,,,,
312,lammps-reax,flux,manual,10,True,,3,results/lammps-reax/flux/lammps-reax-3-affinity-iter-10-60506039648256.out,1.99,,,98.4,126.0
313,lammps-reax,flux,manual,8,False,,1,results/lammps-reax/flux/lammps-reax-1-iter-8-26725719212032.out,0.722,,,98.4,346.0
314,lammps-reax,flux,manual,4,False,,3,results/lammps-reax/flux/lammps-reax-3-iter-4-60399453995008.out,2.008,,,98.4,125.0
315,lammps-reax,flux,manual,5,True,,5,results/lammps-reax/flux/lammps-reax-5-affinity-iter-5-116070450987008.out,3.098,,,98.3,81.0
316,lammps-reax,flux,manual,1,True,,3,results/lammps-reax/flux/lammps-reax-3-affinity-iter-1-60375009591296.out,1.996,,,98.4,125.0
317,lammps-reax,flux,manual,3,True,,2,results/lammps-reax/flux/lammps-reax-2-affinity-iter-3-60392424341504.out,1.377,,,98.4,181.0
318,lammps-reax,flux,manual,2,False,,1,results/lammps-reax/flux/lammps-reax-1-iter-2-26696644296704.out,0.72148,,,98.4,346.0
319,lammps-reax,flux,manual,6,True,,4,results/lammps-reax/flux/lammps-reax-4-affinity-iter-6-116076239126528.out,2.543,,,98.3,98.0
320,lammps-reax,flux,manual,5,True,,2,results/lammps-reax/flux/lammps-reax-2-affinity-iter-5-60421935464448.out,1.378,,,98.4,181.0
321,lammps-reax,flux,manual,1,True,,4,results/lammps-reax/flux/lammps-reax-4-affinity-iter-1-116037836079104.out,2.548,,,98.3,98.0
322,lammps-reax,flux,manual,6,True,,1,results/lammps-reax/flux/lammps-reax-1-affinity-iter-6-26717431267328.out,0.716711,,,98.4,348.0
323,lammps-reax,flux,manual,1,True,,2,results/lammps-reax/flux/lammps-reax-2-affinity-iter-1-60373013102592.out,1.379,,,98.4,181.0
324,lammps-reax,flux,manual,8,True,,1,results/lammps-reax/flux/lammps-reax-1-affinity-iter-8-26730148397056.out,0.7198490000000001,,,98.4,347.0
325,lammps-reax,flux,manual,7,False,,1,results/lammps-reax/flux/lammps-reax-1-iter-7-26720484720640.out,0.719194,,,98.4,347.0
326,lammps-reax,flux,manual,9,False,,2,results/lammps-reax/flux/lammps-reax-2-iter-9-60477451272192.out,1.373,,,98.4,182.0
327,lammps-reax,flux,manual,7,False,,3,results/lammps-reax/flux/lammps-reax-3-iter-7-60451262038016.out,2.001,,,98.4,125.0
328,lammps-reax,flux,manual,4,False,,5,results/lammps-reax/flux/lammps-reax-5-iter-4-116058975371264.out,3.097,,,98.3,81.0
329,lammps-reax,flux,manual,5,False,,3,results/lammps-reax/flux/lammps-reax-3-iter-5-60417791492096.out,1.969,,,98.4,127.0
330,lammps-reax,flux,manual,7,True,,1,results/lammps-reax/flux/lammps-reax-1-affinity-iter-7-26723454287872.out,0.717847,,,98.4,348.0
331,lammps-reax,flux,manual,8,False,,4,results/lammps-reax/flux/lammps-reax-4-iter-8-116087765073920.out,2.564,,,98.3,98.0
332,lammps-reax,flux,manual,7,False,,4,results/lammps-reax/flux/lammps-reax-4-iter-7-116080064331776.out,2.512,,,98.3,100.0
333,lammps-reax,flux,manual,3,False,,2,results/lammps-reax/flux/lammps-reax-2-iter-3-60387777052672.out,1.375,,,98.4,182.0
334,lammps-reax,flux,manual,9,False,,3,results/lammps-reax/flux/lammps-reax-3-iter-9-60482216001536.out,1.991,,,98.4,126.0
335,lammps-reax,flux,manual,3,False,,3,results/lammps-reax/flux/lammps-reax-3-iter-3-60390125862912.out,1.998,,,98.4,126.0
336,lammps-reax,flux,manual,1,True,,1,results/lammps-reax/flux/lammps-reax-1-affinity-iter-1-26694681362432.out,0.7171960000000001,,,98.4,348.0
337,lammps-reax,flux,manual,3,False,,1,results/lammps-reax/flux/lammps-reax-1-iter-3-26700519833600.out,0.724186,,,98.4,345.0
338,lammps-reax,flux,manual,10,True,,1,results/lammps-reax/flux/lammps-reax-1-affinity-iter-10-26749609967616.out,0.718133,,,98.4,348.0
339,lammps-reax,flux,manual,2,True,,5,results/lammps-reax/flux/lammps-reax-5-affinity-iter-2-116047415869440.out,3.106,,,98.3,81.0
340,lammps-reax,flux,manual,2,True,,1,results/lammps-reax/flux/lammps-reax-1-affinity-iter-2-26698573676544.out,0.718431,,,98.4,347.0
341,lammps-reax,flux,manual,10,True,,4,results/lammps-reax/flux/lammps-reax-4-affinity-iter-10-116107025317888.out,2.56,,,98.3,98.0
342,lammps-reax,flux,manual,1,False,,1,results/lammps-reax/flux/lammps-reax-1-iter-1-26692718428160.out,0.720505,,,98.4,347.0
343,lammps-reax,flux,manual,7,True,,5,results/lammps-reax/flux/lammps-reax-5-affinity-iter-7-116085818916864.out,3.073,,,98.3,81.0
344,lammps-reax,flux,manual,4,True,,4,results/lammps-reax/flux/lammps-reax-4-affinity-iter-4-116060887973888.out,2.528,,,98.3,99.0
345,lammps-reax,flux,manual,7,False,,2,results/lammps-reax/flux/lammps-reax-2-iter-7-60445876551680.out,1.386,,,98.4,181.0
346,lammps-reax,flux,manual,4,False,,1,results/lammps-reax/flux/lammps-reax-1-iter-4-26704529588224.out,0.7226269999999999,,,98.4,346.0
347,lammps-reax,flux,manual,9,True,,2,results/lammps-reax/flux/lammps-reax-2-affinity-iter-9-60486242533376.out,1.381,,,98.4,181.0
348,lammps-reax,flux,manual,2,False,,3,results/lammps-reax/flux/lammps-reax-3-iter-2-60381821140992.out,1.993,,,98.4,125.0
349,lammps-reax,flux,manual,5,False,,1,results/lammps-reax/flux/lammps-reax-1-iter-5-26711425024000.out,0.717785,,,98.4,348.0
350,lammps-reax,flux,manual,8,True,,3,results/lammps-reax/flux/lammps-reax-3-affinity-iter-8-60473609289728.out,1.999,,,98.4,125.0
351,lammps-reax,flux,manual,2,False,,5,results/lammps-reax/flux/lammps-reax-5-iter-2-116043590664192.out,2.982,,,98.3,84.0
352,lammps-reax,flux,manual,4,True,,3,results/lammps-reax/flux/lammps-reax-3-affinity-iter-4-60408899567616.out,2.004,,,98.4,125.0
353,lammps-reax,flux,manual,9,True,,5,results/lammps-reax/flux/lammps-reax-5-affinity-iter-9-116101237178368.out,3.076,,,98.3,81.0
354,lammps-reax,flux,manual,4,False,,2,results/lammps-reax/flux/lammps-reax-2-iter-4-60397289734144.out,1.379,,,98.4,181.0
355,lammps-reax,flux,manual,3,True,,1,results/lammps-reax/flux/lammps-reax-1-affinity-iter-3-26702499545088.out,0.7194980000000001,,,98.4,347.0
356,lammps-reax,flux,manual,6,False,,5,results/lammps-reax/flux/lammps-reax-5-iter-6-116074326523904.out,3.103,,,98.3,81.0
357,lammps-reax,flux,manual,6,False,,3,results/lammps-reax/flux/lammps-reax-3-iter-6-60434568708096.out,1.997,,,98.4,125.0
358,lammps-reax,flux,manual,3,False,,4,results/lammps-reax/flux/lammps-reax-4-iter-3-116049362026496.out,2.551,,,98.3,98.0
359,lammps-reax,flux,manual,8,False,,3,results/lammps-reax/flux/lammps-reax-3-iter-8-60466663522304.out,2.001,,,98.4,125.0
360,lammps-reax,flux,manual,4,True,,1,results/lammps-reax/flux/lammps-reax-1-affinity-iter-4-26708338016256.out,0.7187709999999999,,,98.4,347.0
361,lammps-reax,flux,manual,4,False,,4,results/lammps-reax/flux/lammps-reax-4-iter-4-116057062768640.out,2.555,,,98.3,98.0
362,lammps-reax,flux,manual,9,False,,4,results/lammps-reax/flux/lammps-reax-4-iter-9-116095432261632.out,2.565,,,98.3,98.0
363,lammps-reax,flux,manual,10,True,,2,results/lammps-reax/flux/lammps-reax-2-affinity-iter-10-60502130556928.out,1.371,,,98.4,182.0
364,lammps-reax,flux,manual,7,False,,5,results/lammps-reax/flux/lammps-reax-5-iter-7-116081993711616.out,3.107,,,98.3,81.0
365,lammps-reax,flux,manual,9,True,,3,results/lammps-reax/flux/lammps-reax-3-affinity-iter-9-60490688495616.out,2.001,,,98.4,125.0
366,lammps-reax,flux,manual,1,True,,5,results/lammps-reax/flux/lammps-reax-5-affinity-iter-1-116039765458944.out,3.098,,,98.3,81.0
367,lammps-reax,flux,manual,7,True,,2,results/lammps-reax/flux/lammps-reax-2-affinity-iter-7-60456731410432.out,1.369,,,98.4,182.0
368,lammps-reax,flux,manual,1,False,,5,results/lammps-reax/flux/lammps-reax-5-iter-1-116035923476480.out,3.077,,,98.3,82.0
369,lammps-reax,flux,manual,6,False,,4,results/lammps-reax/flux/lammps-reax-4-iter-6-116072397144064.out,2.551,,,98.3,98.0
370,lammps-reax,flux,manual,10,False,,2,results/lammps-reax/flux/lammps-reax-2-iter-10-60495184789504.out,1.381,,,98.4,181.0
371,lammps-reax,flux,manual,6,True,,3,results/lammps-reax/flux/lammps-reax-3-affinity-iter-6-60443125088256.out,2.001,,,98.4,125.0
372,lammps-reax,flux,manual,6,False,,2,results/lammps-reax/flux/lammps-reax-2-iter-6-60430374404096.out,1.385,,,98.4,180.0
373,lammps-reax,flux,manual,3,True,,5,results/lammps-reax/flux/lammps-reax-5-affinity-iter-3-116055116611584.out,3.091,,,98.3,81.0
374,lammps-reax,flux,manual,4,True,,2,results/lammps-reax/flux/lammps-reax-2-affinity-iter-4-60403698630656.out,1.381,,,98.4,181.0
375,lammps-reax,flux,manual,10,False,,5,results/lammps-reax/flux/lammps-reax-5-iter-10-116105095938048.out,3.092,,,98.3,81.0
376,lammps-reax,flux,manual,5,True,,1,results/lammps-reax/flux/lammps-reax-1-affinity-iter-5-26713438289920.out,0.718134,,,98.4,348.0
377,lammps-reax,flux,manual,9,True,,4,results/lammps-reax/flux/lammps-reax-4-affinity-iter-9-116099307798528.out,2.563,,,98.3,98.0
378,lammps-reax,flux,manual,1,False,,4,results/lammps-reax/flux/lammps-reax-4-iter-1-116033943764992.out,2.568,,,98.3,98.0
379,lammps-reax,flux,manual,5,False,,5,results/lammps-reax/flux/lammps-reax-5-iter-5-116066642558976.out,3.089,,,98.3,81.0
380,lammps-reax,flux,manual,9,False,,1,results/lammps-reax/flux/lammps-reax-1-iter-9-26734342701056.out,0.7207319999999999,,,98.4,346.0
381,lammps-reax,flux,manual,10,False,,4,results/lammps-reax/flux/lammps-reax-4-iter-10-116103183335424.out,2.561,,,98.3,98.0
382,lammps-reax,flux,manual,3,True,,4,results/lammps-reax/flux/lammps-reax-4-affinity-iter-3-116053220786176.out,2.574,,,98.3,97.0
383,lammps-reax,flux,manual,8,True,,4,results/lammps-reax/flux/lammps-reax-4-affinity-iter-8-116091590279168.out,2.563,,,98.3,98.0
384,lammps-reax,flux,manual,5,True,,3,results/lammps-reax/flux/lammps-reax-3-affinity-iter-5-60426230431744.out,1.997,,,98.4,125.0
385,lammps-reax,flux,manual,8,False,,2,results/lammps-reax/flux/lammps-reax-2-iter-8-60464683810816.out,1.379,,,98.4,182.0
386,lammps-reax,flux,manual,6,True,,2,results/lammps-reax/flux/lammps-reax-2-affinity-iter-6-60438729457664.out,1.383,,,98.4,181.0
387,lammps-reax,flux,manual,6,False,,1,results/lammps-reax/flux/lammps-reax-1-iter-6-26715401224192.out,0.72054,,,98.4,347.0
388,lammps-reax,flux,manual,1,False,,2,results/lammps-reax/flux/lammps-reax-2-iter-1-60369087234048.out,1.382,,,98.4,181.0
389,lammps-reax,flux,manual,9,True,,1,results/lammps-reax/flux/lammps-reax-1-affinity-iter-9-26739291979776.out,0.719919,,,98.4,347.0
390,lammps-reax,flux,manual,10,False,,3,results/lammps-reax/flux/lammps-reax-3-iter-10-60497902698496.out,2.004,,,98.4,125.0
391,lammps-reax,flux,manual,2,False,,2,results/lammps-reax/flux/lammps-reax-2-iter-2-60378700578816.out,1.376,,,98.4,182.0
392,lammps-reax,flux,manual,8,False,,5,results/lammps-reax/flux/lammps-reax-5-iter-8-116089677676544.out,3.102,,,98.3,81.0
393,lammps-reax,flux,manual,1,False,,3,results/lammps-reax/flux/lammps-reax-3-iter-1-60371033391104.out,1.982,,,98.3,128.0
394,lammps-reax,flux,manual,7,True,,3,results/lammps-reax/flux/lammps-reax-3-affinity-iter-7-60461311590400.out,1.972,,,98.4,127.0
395,lammps-reax,flux,manual,2,True,,2,results/lammps-reax/flux/lammps-reax-2-affinity-iter-2-60383851184128.out,1.373,,,98.4,182.0
396,lammps-reax,flux,manual,7,True,,4,results/lammps-reax/flux/lammps-reax-4-affinity-iter-7-116083906314240.out,2.564,,,98.3,98.0
397,lammps-reax,flux,manual,5,False,,4,results/lammps-reax/flux/lammps-reax-4-iter-5-116064729956352.out,2.556,,,98.3,98.0
398,lammps-reax,flux,manual,5,True,,4,results/lammps-reax/flux/lammps-reax-4-affinity-iter-5-116068555161600.out,2.559,,,98.3,98.0
399,lammps-reax,flux,manual,10,True,,5,results/lammps-reax/flux/lammps-reax-5-affinity-iter-10-116108937920512.out,3.08,,,98.3,81.0
400,lammps-reax,flux,manual,4,True,,5,results/lammps-reax/flux/lammps-reax-5-affinity-iter-4-116062800576512.out,3.081,,,98.3,81.0
401,lammps-reax,flux,manual,2,False,,4,results/lammps-reax/flux/lammps-reax-4-iter-2-116041678061568.out,2.554,,,98.3,98.0
402,lammps-reax,flux,manual,3,False,,5,results/lammps-reax/flux/lammps-reax-5-iter-3-116051291406336.out,3.098,,,98.3,81.0
403,lammps-reax,flux,manual,5,False,,2,results/lammps-reax/flux/lammps-reax-2-iter-5-60413597188096.out,1.375,,,98.4,182.0
404,lammps-reax,flux,manual,8,True,,2,results/lammps-reax/flux/lammps-reax-2-affinity-iter-8-60469314322432.out,1.378,,,98.4,181.0
405,lammps-reax,flux,manual,10,False,,1,results/lammps-reax/flux/lammps-reax-1-iter-10-26744945901568.out,0.724246,,,98.4,345.0
406,lammps-reax,flux,manual,3,True,,3,results/lammps-reax/flux/lammps-reax-3-affinity-iter-3-60394471161856.out,1.999,,,98.4,125.0
407,lammps-reax,flux,manual,2,True,,4,results/lammps-reax/flux/lammps-reax-4-affinity-iter-2-116045486489600.out,2.564,,,98.3,98.0
408,lammps-reax,flux,manual,6,True,,5,results/lammps-reax/flux/lammps-reax-5-affinity-iter-6-116078151729152.out,3.08,,,98.3,81.0
409,lammps-reax,flux,manual,9,False,,5,results/lammps-reax/flux/lammps-reax-5-iter-9-116097378418688.out,3.083,,,98.3,81.0
410,lammps-reax,flux,manual,8,True,,5,results/lammps-reax/flux/lammps-reax-5-affinity-iter-8-116093502881792.out,3.092,,,98.3,81.0
411,lammps-reax,flux,manual,2,True,,3,results/lammps-reax/flux/lammps-reax-3-affinity-iter-2-60385814118400.out,1.995,,,98.3,125.0
412,lammps-reax,slurm,manual,8,False,,1,results/lammps-reax/slurm/lammps-1-nodes-8.out,0.718736,,,98.4,347.0
413,lammps-reax,slurm,manual,8,True,,2,results/lammps-reax/slurm/lammps-2-nodes-affinity-8.out,1.381,,,98.4,181.0
414,lammps-reax,slurm,manual,3,True,,2,results/lammps-reax/slurm/lammps-2-nodes-affinity-3.out,1.386,,,98.4,180.0
415,lammps-reax,slurm,manual,1,False,,3,results/lammps-reax/slurm/lammps-3-nodes-1.out,2.006,,,98.4,124.0
416,lammps-reax,slurm,manual,10,False,,5,results/lammps-reax/slurm/lammps-5-nodes-10.out,3.078,,,98.3,81.0
417,lammps-reax,slurm,manual,2,False,,3,results/lammps-reax/slurm/lammps-3-nodes-2.out,1.989,,,98.4,125.0
418,lammps-reax,slurm,manual,9,True,,1,results/lammps-reax/slurm/lammps-1-nodes-affinity-9.out,0.719445,,,98.4,347.0
419,lammps-reax,slurm,manual,8,True,,3,results/lammps-reax/slurm/lammps-3-nodes-affinity-8.out,2.004,,,98.4,125.0
420,lammps-reax,slurm,manual,7,True,,3,results/lammps-reax/slurm/lammps-3-nodes-affinity-7.out,2.009,,,98.4,124.0
421,lammps-reax,slurm,manual,8,True,,1,results/lammps-reax/slurm/lammps-1-nodes-affinity-8.out,0.71854,,,98.4,347.0
422,lammps-reax,slurm,manual,10,False,,2,results/lammps-reax/slurm/lammps-2-nodes-10.out,1.388,,,98.4,180.0
423,lammps-reax,slurm,manual,6,False,,5,results/lammps-reax/slurm/lammps-5-nodes-6.out,3.08,,,98.3,81.0
424,lammps-reax,slurm,manual,6,False,,1,results/lammps-reax/slurm/lammps-1-nodes-6.out,0.718877,,,98.4,347.0
425,lammps-reax,slurm,manual,8,False,,4,results/lammps-reax/slurm/lammps-4-nodes-8.out,2.572,,,98.3,97.0
426,lammps-reax,slurm,manual,5,False,,4,results/lammps-reax/slurm/lammps-4-nodes-5.out,2.571,,,98.3,97.0
427,lammps-reax,slurm,manual,4,False,,4,results/lammps-reax/slurm/lammps-4-nodes-4.out,2.573,,,98.3,97.0
428,lammps-reax,slurm,manual,6,False,,4,results/lammps-reax/slurm/lammps-4-nodes-6.out,2.571,,,98.3,97.0
429,lammps-reax,slurm,manual,1,True,,4,results/lammps-reax/slurm/lammps-4-nodes-affinity-1.out,2.572,,,98.3,97.0
